id,sentence1,sentence2,dm1,dm2
4814,A stunt?,one for a good cause: north pennine ferret welfare which combines the rescue of maltreated or unwanted pets with working to change the animals' somewhat iffy image.,"obviously,",but
4819,Elver numbers have declined to less than 2% of former levels in some rivers.,the complexity of their life cycle (and how little is known about it) conservationists are very concerned for the future of the european eel.,because of this,and
4821,But the child has really changed things.,it hasn't totally sunk in.,"clearly,","though,"
4830,"Currently, it is difficult to obtain height information from a satellite.",trigonometric measurement based on aeronautical photographing or an infrared distance measuring apparatus is often used to obtain height data.,"hence,",for example
4840,"There's total coordination at the intelligence level between the two forces, there's coordination at the operational level, at the strategic level, even at the tactical level.","we are working together, and when the situation arises, we need to pick the right decision to strike.","so,",therefore
4854,"For awhile, soaking the wheel in water would cause the wooden wheel to swell out so that the rim would fit it snugly.",this just wouldn't work any more and the rim had to be tightened.,"eventually,","however,"
4861,"He had paid visits to Mergatroyd, and Jeremiah had visited Bridlington; but as both were busy men, such visits had been short and few.","they saw little of each other,' their mutual friendship remained unimpaired.","though,","however,"
4862,"Bewildered by their new world's naivete and innocence, they slowly start to add color and spice to the town's life.","they begin to question their influence, wondering if their advanced 90's attitudes are really that much better than those of the innocent past.","eventually,","however,"
4863,The environmental impact report is reassuring in that many factors were thoroughly studied and ruled out because they do not apply.,the mountain of data tells us little more than what common sense suggested in 2006 when various locations were whittled down to a realistic few.,"in the end,","however,"
4867,There is no perceived need right now to erect a separate family for this Cryptocaris.,i unknowingly created a problem with regard to sieg's 1980 erection of a family cryptocarididae.,"by doing this,","however,"
4869,"His stumble on the break after Mata's pass found him alone in the box was disappointing, and his touch betrayed him at times.",ramires was a major force in the midfield today.,"overall,","though,"
4896,"take the case of the airplane, which is made from raw materials in mines, which were extracted, smelted and forged and made into the finished product.",the makers did not create what they made; they only changed the form of the materials.,"clearly,","then,"
4900,"The value k9 is a target acceleration value for safety first at a low motor vehicle speed, when an object is present ahead.","even if a driver erroneously depresses the accelerator, safe traveling can be secured, because a motor vehicle travels at a constant acceleration.","thereby,",for example
4903,"This positioning will increase the fund's downside protection, but it comes at the cost of holding the fund back in more bullish markets.",this fund has delivered some pretty impressive results.,"ultimately,","however,"
4904,"Others like the ""Storyboarding"" are short and lacking in content.",they are worth checking out.,"overall,","though,"
4919,This is obviously a better arrangement.,there is the matter of the $50 million acc exit fee.,but,"still,"
4924,"2b, the initial adjustment procedure is repeated.","the new servo-reference level appears to deviate from the preceding one, which deviation is effected by (patho-) physiological causes.","thereby,","however,"
4946,"Back in May, Fox news tried to force a meme called the ""fiscal cliff"" on their websites.",they left out the parts of the report that they can't use for that purpose.,"so,","as a result,"
4951,Both suffered ankle injuries in Saturday's loss to South Alabama.,utsa continues to be relatively healthy outside the standard bump-and-grind of the football season.,"otherwise,","however,"
4956,Apparently Luke was not aware of the journey to Arabia; but an incomplete narrative is not necessarily inaccurate.,these suppositions would be inferences; and the falsity of them simply shows how cautious the historian should be in reading between the lines of a narrative.,"again,","however,"
4964,These cases are then precipitated or aggravated by certain forms of trauma resulting in long-term discomfort.,we must wait for more definitive studies before we can trust in more than our personal opinions as to the cause-and-effect relationships between trauma and fs.,"ultimately,","however,"
4965,"While many readers wouldn't be bothered, I was.","i truly enjoyed chaos burning, and would continue to read ms. dane's titles in her bound by magick series.","ultimately,","however,"
4971,"and he and los angeles politicians are different in many ways, and that's one of the things i spend a lot of time looking at in my book.",it's been quite the opposite.,"yet,","in fact,"
4983,But that research also gave flesh and blood to each of the five poets and made them more real.,"one can now picture elizabeth rowe, walking outside, wearing her long red cloak-a poet in the english landscape.","as a result,",for example
4985,Or is there nothing but compressed gas inside the hollow sphere?,"is there a solid crust on the outside and a solid nucleus in the center, separated from each other by an intermediate layer of liquid?","or,","finally,"
4992,"It is also possible that the Liberal Democrats would give Cameron tacit support, with some conditions.","gordon brown would hate me for saying this, they might agree to support labour - if labour chooses a new leader.","or,",and
4994,Talk to Gadwin again.,he'll ask what you're going to do next.,afterward,and
5001,I'm that person with the death grip going down long stairwells or escalators.,i discovered i loved the thrill of these rides.,"in the end,","though,"
5004,"Most of the visits thus far, delivered through American Well's insurance company clients, have been for non-acute conditions, according to Xconomy.","the company hopes the service will evolve to include physician consults with specialists, and even private-pay concierge medicine.","ultimately,","though,"
5005,"This installation ceremony appeared as a ""Postscript"" in the first Book of Constitutions, and, though only guardedly hinted at, there was obviously some secret ceremonial attached to it.",there is nothing to show that this was something restricted only to installed masters.,"though,",on the other hand
5011,"The RFQ, for hosted e-mail and collaboration services, specifies that the proposed solutions must be part of the Microsoft Business Productivity Online Suite.","interior limited its scope to microsft with the requisite limited sourcing justification document, telling google officials that microsoft offered unified/consolidated e-mail and better security than google apps.","ultimately,","however,"
5013,"Toberoff resisted discovery, claiming the documents were protected by the attorney-client privilege.","toberoff voluntarily disclosed these documents to the federal government, having encouraged the government to investigate the theft of the documents.","separately,","however,"
5017,"Indeed, they must be bellowed from rooftop and radio.",we must also look to the legislative aftermath of all this.,simultaneously,"though,"
5018,"It's easy to begin creating content by re-using old blog posts or newsletters in smaller chunks, and over time organizations can grow their content libraries.",companies are going to need to come up with new and compelling content to fuel future sales and marketing campaigns.,"eventually,","however,"
5022,So it doesn't accomplish anything.,"they're still ticked, and so incumbents (an elite) are still going to take it on the chin.","in the meantime,","though,"
5023,The Utes claimed victory and ownership of the Great Pagosa Hot Spring.,"as whites gradually settled the area, the federal government claimed ownership of the spring and eventually deeded it to private ""citizens.""","ultimately,","however,"
5026,"AkitaOnRails: I inquired Chad about this, but some people see Ruby 2.0 almost as 'vaporware', on the same level as Perl 6.",we see really fast development in the jruby side.,on the other hand,for example
5044,omission.,the question is reduced simply to whether verses 9-20 are to be included or excluded as genuine.,"ultimately,",therefore
5053,And now he was a chicken farmer.,"some other reasons i won't go into, the marriage was in trouble.",because of that,and
5057,By that time and before the aggression against Poland the British government had not finally lost hope to find a political and peaceful solution to the then circumstances in Europe.,london saw no other alternative but war.,"later,","however,"
5059,A Little of Each Other - The trials and hardships one overcomes in a lifetime shapes who that person becomes.,the people that that person surrounds him/herself with have an even greater impact on that person's character and personality.,"yet,",at the same time
5060,"But if the international support is not adhered to, then we must have the courage and determination to take action.",all those expressions of international will are going to count for nothing.,"otherwise,","in the end,"
5063,"They can't open a movie on their own anymore, and even together it's a gamble.","that the ""why pay brad pitt $20 million when you get hemsworth for $5 million"" has been a true theme as long as there has been movies.","meaning,","basically,"
5082,That is something we hope to see more clearly defined as we move forward with a global solution to cruise ship safety and victims rights.,if the victim is a us citizen the fbi liaison could be contacted there in puerto rica.,"now,","however,"
5092,"still, i still tend to skew my lists a bit towards fun over fight, so i'm thinking i can have fun with this while still being more effective.",a couple of 1750 lists with this in mind:.,"so,",for example
5095,"Likewise, an access point can also deploy a dual 802.11a/b solution, enabling interoperability with end user devices equipped with either an 802.11a or 802.11b radio.",you can still install 802.11a wireless lans.,"in the meantime,","however,"
5097,"The memo also clarifies which ICE officers can exercise prosecutorial discretion, increasing the probability that prosecutorial discretion will be exercised before an individual's case reaches immigration court.",each case will continue to be decided individually on the basis of all available information.,"ultimately,","however,"
5101,"Thank god Castro never appeared in a sitcom, otherwise that would presumably require The Sun to run an editorial calling for its own management to sort itself out.",it's not juvenile smut to taunt a grandfather about his kids being shagged by brand if he's left-wing.,"clearly,","though,"
5103,"using this approach, we demonstrate 3d structure recovery from 2d diffraction snapshots of unknown orientation at computational complexities four orders of magnitude higher than hitherto possible [22, 23].",our approach offers a powerful route to recovering structure and dynamics (3d movies) from ultralow-signal snapshots with no orientational or timing information.,"in sum,",therefore
5121,Who wouldn't like better foreknowledge of earthquakes or disease outbreaks?,it might be worth remembering that controlling our lives and living a good life are not necessarily the same thing.,"yet,",at the same time
5127,"Then again, that whole world of competitive Irish dance is a perfect storm of Olympic-caliber athleticism and beauty pageantry, so ""a little bit ridiculous"" is pretty much par for the course.",i will always see self-tanner as a costume accessory rather than a personal cosmetic.,because of that,"though,"
5130,So this is your challenge: I want to know what you collect in the game or games you play.,"why-ever you loot, keep, store, organize, whatever you hold onto, or even if you refuse to hold onto anything-tell me about it!",however,and
5135,"There were big increases in granite production, but at the same time the number of quarrying workers was reduced due to the introduction of steam and compressed air.",the number of workers in the granite cutting industry was rising and granite from other places was used as well as native stone.,simultaneously,"however,"
5140,"After six days of casual use, including light browsing and tweeting, battery life remained at 60 percent.","as we ramped up our usage, especially by watching video, that number plummeted to 28 percent in a matter of hours.","thereafter,","though,"
5144,"Sharing the household was her other son, Harry, with wife Erica and daughters Eleanor and Catherine.","c1922, william appears to have taken a third wife, lydia a. williams.","in the meantime,",and
5145,Bill Simmons is America's hottest sportswriter.,i came up with an explanation that enabled me to continue calling myself a sportswriter.,"fortunately,",at the same time
5150,"It can be assumed that the hat is made out of a light, but very powerful material, and acts as a skull-replacement of sorts.","edd is so weak in the series because all his strength goes to""holding up"" this hat.","or,",alternatively
5151,He stated that he never gave the Soviets any information which would be used to the detriment of the United States.,"the only ""evidence"" that oswald ever offered to furnish information to the soviets is his own reported statement to an official at the u.s. embassy in moscow.","in sum,",therefore
5156,They will change the temperature of the liquid beneath.,the ice cube must eventually melt into the wider web.,"ultimately,","however,"
5165,No triumph awaited him.,"he had returned from the sea with enough money to see his way clear to finishing the book, and once ashore, he kept at it.","fortunately,","however,"
5171,"It is an important fact that rudimentary organs, such as teeth in the upper jaws of whales and ruminants, can often be detected in the embryo, but afterwards wholly disappear.",a rudimentary organ in the adult is often said to have retained its embryonic condition.,"hence,","also,"
5172,"In the LAPD's Mission Division, in the northeast San Fernando Valley, Operation Ceasefire nudges recently paroled gang members toward tattoo-removal, job training and employment-placement services.",drugs still contribute to crime.,"though,","clearly,"
5186,Meaning the business owner will lose money.,mr. eagle tattoo will be fired.,"meaning,","eventually,"
5193,A published book is a dead book.,it's left my womb and gone to college and ain't nothing i can do no more.,"or,","rather,"
5195,The TRC has gathered testimonies that suggest the existence of police personnel linked to death squad activities and paramilitary commands used against presumed subversives.,three national elections took place between november 1989 and june 1990.,nevertheless,at the same time
5197,"Now if we can just clip those kids who keep saying ""GTA Clone"".",saint's row is quite a fulfilling experience.,"overall,","though,"
5198,"That said, I think it's reasonable to suggest that McAuliffe was slightly hurt in the end by President Obama's unpopularity and the Obamacare rollout.",the electorate was too locked in to shift all that much in the final stages of the contest.,"ultimately,","though,"
5212,"Another way to decrease the cost of production is to reduce the number of components, which in turn decreases the amount of labor hours spent on the unit.",manufacturers need to find applications that will allow them to have a sufficient volume of units to bring down the cost.,"ultimately,","however,"
5214,"Views along these lines have been endorsed by Graham Priest of England, Jody Azzouni of the United States, and Otavio Bueno of Brazil.",there are essentially five alternatives to platonism.,"in sum,","then,"
5232,So the MPAA figured that if it makes it easier to find such authorized alternatives that would be helpful.,that's a good idea.,and,"indeed,"
5233,Both are composed of large and small subunits of ribon ucleoprotein (see figure 5.8).,the eukaryotic ribosome (except in the mitochondrion) is the larger 80s variety that is a combination of 60s and 40s subunits.,"by contrast,","however,"
5236,The average worker who claims fewer than five years of experience earns around $36K.,individuals who report five to 10 years in this occupation see a much larger median of $42k.,"in contrast,","however,"
5255,"Also, it is no longer possible for RUL to maintain archival paper copies for networked databases.","of the recent addition of the inspec database, we will be cancelling our paper subscriptions to physics abstracts, electrical and electronics abstracts and computer and control abstracts.",therefore,as a result
5262,"Very few authenticated specimens have been taken from Minnesota in the last century, although periodic sightings are reported, including several by knowledgeable observers (Bue and Stenlund 1953).","the fact that this species is particularly sensitive to human disturbance, mountain lions are a species of special concern in minnesota.",because of this,and
5268,"""About 3% of kids who have received boxes have created videos,"" says Collins.",collins says that boa's initial subscribers are made up of 46% girls already.,"interestingly,","however,"
5269,"The clinic is open to second- and third-year students, and Noller and her co-teacher, defense attorney Gabriel Plotkin, helped students with contacts for internships.",securing the posts was up to the students themselves.,"ultimately,","however,"
5271,One can try it right.,see for oneself if it works for the problem at hand or not.,"now,",and
5272,"To me, a ""beater"" is a bike whose owner is comfortable seeing it develop corrosion and wear at a significantly faster rate over the winter than in other months.",a bike that you simply don't care about keeping in pristine condition.,"or,",in other words
5284,Not cool.,"i've tried the clinique dark spot corrector, used it every day for five months straight and it did absolutely nothing.","anyway,",since then
5286,the language doesn't actually _change_ the legal.,it protects against idiots.,"meaning,",but
5297,Firstly the administration does not actually have a policy of introducing a congestion charge.,labour can either claim that consistency should apply in which case they should be consistent.,furthermore,"however,"
5299,"If there are representations to the noble Lord, Lord Sharman, my noble friends or myself, we will consider returning to it.",i beg leave to withdraw the amendment.,"in the meantime,","however,"
5308,the objective of the legislation is that this possibility of conviction through s. 21 (2) will make parties more responsible for the actions of their accomplices.,there is a rational connection between the restriction and the legislative objective.,"clearly,","then,"
5311,"This is because the brevity also strips the major moments of their emotional power; Mercutio dies too quickly, as do our star-crossed lovers, leaving us as cold as their bodies.","we know each event is coming, we would just like a little more time to wallow in our grief.","ultimately,","though,"
5317,"The next day, the French would do the same.",the beleaguered little ship made it down the river.,"eventually,","though,"
5318,"They are also joined together by a common methodology: dialogue, storytelling and attentive listening.",this blog is about restorative justice and restorative photography or research.,"overall,","then,"
5321,Essentially the same as supernatural forces are scientific forces that we do not yet fully understand.,"the mere fact that the practitioner believes in magick makes certain that, at least to some degree, the magick will unquestionably work.","ultimately,","however,"
5332,As illustrated in.,a registration center may receive information from a number of different retailers.,"thus,",for example
5335,"The men let her go because she's a Christian, and she continues on her journey.","she learns her son disappeared from the orphanage when muslims burned it down, killing the adults and taking the children.","eventually,","however,"
5344,"Like everything else in this business, going viral involves a lot of luck.",there do appear to be these five common trends that increase your luck.,"in the end,","though,"
5345,She tries to assemble a group to cheer with her but all she can find are rejects that couldn't make it on an established squad.,they discover the true meaning of cheering.,"eventually,","however,"
5346,"""Old Snake"" is referred to Soundtrack, and Audiko offer a huge amount of Soundtrack melodies absolutely for free.",we have collected lyrics for this track and you can view it here as well.,and,"finally,"
5356,"Not being responsive may lead to the blocking of the semi-bot account, for which the blocking admin should leave a note on the contact page for the semi-bot.","this is preferred where possible, the semi-bot software is temporarily disabled for that account, equally with an appropriate note to the semi-bot operator.",alternatively,and
5358,He remained the licensee until sometime between June and December 1865.,edmunds sold the property to one david henderson in may 1864.,"meantime,","however,"
5361,go wild; i'll watch and offer suggestions.,don't edit talk: main page.,"separately,","though,"
5362,"Note that your capacity to cover that debt is a relatively insignificant factor in your ""credit rating"".",how much cash you have is basically irrelevant.,"or,",in other words
5371,But...that was the idea.,a lot of it's just a matter of deciding who i'd be more convincing as.,"overall,","though,"
5380,Surely he'll be prodded about whether or not he's figured it out in the days ahead.,the thompson camp is very pleased with the appearance.,"overall,","though,"
5382,"With armed security posted at the door, the men's privacy was assured.",a member of book patrol's intelligence unit had previously installed bugs in the bathroom in the hope of collecting rare book gossip.,"fortunately,","however,"
5384,"Why is it different from the rest of precious metals or other rare, highly sought things like diamonds, emeralds, etc?","why will it be split from other ""precious metals"" and evolve into a world where we talk about ""gold and precious metals"" and not ""gold and other precious metals""?","or,",alternatively
5396,"The Iranian boats did not respond to initial warnings, creating some tense moments when those small Iranian boats got pretty close.",cooler heads prevailed in what is a critical transit point for the world's oil supply.,"in the end,","though,"
5398,Pretty much the story of my life.,i decided to avoid battlefields.,"anyway,","after that,"
5400,"The site is an all out environmental catastrophe, totally contaminated and undergoing major cleanup activities.","because of the site's military and security issues, a huge chunk of land surrounding the site wound up protected, because it was mainly used as a security buffer.","interestingly,","however,"
5411,"after sucking her to her first orgasm and fingering her to her second, there had been a long gap before his driving fuck brought the third.",her fourth came so quickly upon the preceding one that she barely noticed where one finished and the next one started.,but,"now,"
5414,"It was the only thing they had in common, their feminine rage against his 'maddening' behaviour.","one after the other, by letter and by word of mouth, they harried him.",simultaneously,and
5416,"I arrived in Reno in the early morning of August 30th, and the city reminded me of so many others I'd passed through in Greyhound rides through the American South.","it seemed different- more pristine, friendly and welcoming.","yet,",on the other hand
5417,"He breaks his parole in hopes of starting a new life, but is pursued by Police Inspector Javert, who refuses to believe that Valjean can change his ways.",javert must confront his ideas about valjean in the gripping conclusion of this international hit.,"in the end,","however,"
5418,"Finally, there was the promise that Obama wouldn't compromise with Republicans on the extension of tax cuts for the wealthy - and he caved on that, too.",president barack hussein obama is a man entirely devoid of principles.,"in short,","then,"
5419,This should make the policy calculation a simple one.,"policymakers tend to promote more complex, far more expensive approaches for appearance purposes, regardless of the ancillary costs of that decision.","instead,","however,"
5425,"The final quality, claritas, refers both to ""a brilliant color, warm hue, or right complexion"" and ""the communicability of the essence of a thing.""","a church building would lack claritas if, when the eye first beheld it, the thought that came to mind was ""spaceship"" instead of ""church.""","so,",for example
5432,"I mean, on one hand you want to ensure our people thrive economically which, as you surely know, means a thriving East Congo.",you want to make resurrecting an economy in the east that much harder by erecting an artifice along its borders?,"yet,",on the other hand
5441,"From the roller 59, the waste remnant 58 is wound upon a roll 58a.","the composite coupons 63, 64 and 65 on the backing web 20 take the preferred cross-sectional form as shown in fig.",accordingly,"then,"
5445,It somehow proves that MLB cares enough to verify these outstanding drug abuse allegations.,not much will come of this.,"in the end,","however,"
5449,"PeopleSoft fought back, as its chief executive, Craig Conway testified in court that he tried to ""vilify"" the offer.",conway left and ellison took peoplesoft in 2005 after a bitter court battle.,"eventually,","however,"
5450,"It was likewise Joab who, under orders from David, had Uriah killed in battle, without raising a word of protest.",this military commander who would kill a righteous man at david's request would kill david's own son in direct violation to his orders.,and,"now,"
5457,Just to say that a formal advert will appear any day.,i should strike while the iron is hot---.,"now,",but
5458,"If true, then it's even more cynical to use a defense that doesn't square with the facts.","in either case, the gay panic defense was merely a ploy to get away with murder.","clearly,","then,"
5472,"Not surprisingly, the government estimates that the majority of these immigrants live in California, Texas and Florida.","are two non-border states, new york and illinois, with more than 500,000 each.","next,","however,"
5484,"I'd wanted to sdo it on the treadmill, but you do what you can.",i am in excellent shape now.,"overall,","though,"
5501,"The ""Pure Google"" part intrigues me, but apparently wont come till the end of the year - November most likely.","i'll have another upgrade, so the droid incredible 2 will do me just fine.",by then,"though,"
5504,"When pollsters ask American evangelical Protestants to describe Mormons in a single word, the most common answer is still ""polygamy.""",it's not just conservatives who trade in these stereotypes.,"again,","though,"
5511,"Quarterback is still a possibility, as new head coach Bill O'Brien needs a signal caller for the future, and a trade certainly isn't out of the question.",rick smith will find it too difficult to pass on the best overall player.,"ultimately,","though,"
5530,many flowering plants produce nectar and pollen as rewards in exchange for pollination services by insects and other animals.,a few plants have flowers that also produce heat metabolically--so what is the adaptive function of this flower heating?,"interestingly,","however,"
5536,"Importantly, it is not the action of the physician that determines any potential possession of marijuana by the patient,"" the court's opinion states. """,the physician is not prescribing or ordering the possession of marijuana.,"clearly,",therefore
5540,"they were selected, for these reasons, at the time of constantine in the fourth century, and the multiple alternative voices were ruthlessly suppressed.",jesus himself wasn't at all like the four canonical gospels describe him.,"third,",therefore
5546,"Ivan was entranced by the maths - and, later, showed that he had learned the method, too: rigorous scientific thinking through the lens of art and storytelling.",the hungarian fascists had invaded.,by then,"though,"
5548,"they think that because a body is at arm's-length, it is not really their business to get involved with it.",public money is involved.,"ultimately,","however,"
5550,modest goals of around 65 minutes for the half distance would indicate he will tackle the full 42km.,it's 8km through high park that dominates his race planning at the moment.,"in the meantime,","though,"
5551,"The brothers fought with all of the savagery of the underworld, and to their credit, annihilated a third of Hell's treacherous legions.",they were overcome by the horned death led by the traitors azmodan and belial.,"in the end,","however,"
5554,"The more options they can offer those players, the more they increase the odds of winning over fence sitters.",the majority of xbox live's paying members use the service to play games.,"ultimately,","though,"
5563,I do think that Alpert and Abbadon represent opposing forces (good v.evil?),want locke for different reasons.,however,and
5570,"If he were pleasing God, his wife would fall right in line.","if there are troubles in a church, if it is experiencing strife or isn't growing, it must be the pastor's fault.","or,","again,"
5571,"The belief was caused by external and internal physical events, as they played themselves out in his life.","the atheist's belief that there is no god is not based on good reasons, but good (or bad) physics!","ultimately,","then,"
5573,"Consequently, a sufficient amount of water to coordinate to the polyols, to wet the abrasives, and to swell the thickeners must also be present.",phase separation and shrinkage can take place over time.,"on the contrary,","however,"
5582,"Unlike the Kew Draft Index, we have treated masculine and feminine forms of one name as different names.",botschantzev and botschantzeva are not given the same standard form.,"thus,",for example
5591,"back in the car, we determined to content ourselves with spending the night there!",an hour or two later we were rescued by the driver of a gas truck who had left the compound late because of a problem.,"fortunately,","however,"
5609,One of the first things I look at when the NFL schedule is released each spring is the Thanksgiving matchup.,i do a quick scan of the schedule to see who's going to beat the detroit lions while i'm sucking down turkey and cranberry sauce.,"or,",in other words
5613,"The plague individual believes that all people lie, swindle, steal and crave power.",the living is at a disadvantage and in danger.,"clearly,","then,"
5618,We tried to visit her but she was busy.,i'm thankful she didn't get involved.,"ultimately,","though,"
5622,"they're doable, but it can be frustrating, especially on a smaller touch-screen.","""cut the rope 2"" will satisfy newcomers and veterans alike.","overall,","though,"
5626,"Either there were no attractive girls (no two attractive girls, for they didn't like the idea of sharing), or no opportunity to isolate them.",their patience paid off in the most unexpected way.,"eventually,","however,"
5632,"as i explained on someone else's blog, an anti-racist agenda can be diluted by the use of that word by a non-black person.",i speak only for myself.,"again,","however,"
5634,"that wouldn't be bad news for most players in the league, but many viewed it as a slap in the face to the once-dominant player.","the ranking was a self-fulfilling prophecy, kobe showed his age in [...].","then,",as if
5639,"In a rare show of common support, five of the top biofuels associations and 50 companies all worked together to support this effort.","with a limited session and reluctance to open the floodgates to new provisions, it wasn't in the final legislation.","ultimately,","however,"
5644,"We've long seen all manner of perversion coming out of Hollywood, including the glamorization of adultery, fornication, idolatry, thievery, greed, drugs and more.",this devilish prince is strategically pushing perversion to new heights in the name of equality.,"clearly,","though,"
5645,"Raw shark fins are processed by first removing the skin and denticles, then trimming them to shape and bleaching to a more desirable color.","in shark fin soup, the fins themselves are virtually tasteless.","interestingly,","however,"
5647,The Indians had drifted away from Christianity.,la richardie's patient devotion was rewarded.,"eventually,","however,"
5650,"An Internet exchange is a meeting point for enterprises, content providers and ISPs to pass traffic between each other.",a provider of a hockey game can distribute the feed through an exchange rather than over the internet.,"so,",for example
5657,The Chinese side is also ready to invest in Malaysia\'s government bonds in keeping with market principle.,chinese b.. najib arrives at china for six-day visit.,and,at the same time
5670,Pope Paul VI carried on to the end.,the members of the lcwr thought that i should go over to rome to find out what was happening at the council.,"in the meantime,","though,"
5671,"He and co-pilot Mark Heubel were in radio contact with the rescue boats, which were communicating with someone on board the victims vessel.",we had spotted the right boat a 24-foot pleasure craft tethered to another.,by then,"however,"
5689,Good luck; there was NO indication of what phone number was sending the runaway faxes.,i thought it had stopped.,by then,"though,"
5709,"thus the release and locking is further simplified, since one does not need to additionally play around with tools, for example a screw driver, in the difficultly accessible region.","it is possible to provide the locking element with an engagement for a tool, in particular with a slot for receiving a screwdriver.",alternatively,"however,"
5710,"there, the religion-is-the-foundation-of-morality crowd goes off the rails.","since christianity and islam also cleave to the golden rule, they seem to accept the same definition of good person as do you and i.",conversely,"though,"
5713,But that was before the Big 12 lost only Colorado and Nebraska and pulled itself together.,slive is too good a poker player to express such concern even if he felt it.,and,"besides,"
5718,sn-10597] for payment to the bir.,"fo delivering the same of the payee, he passed on the check to a co-conspirator named remberto castro who was a pro-manager of the san andres branch of pcib.","instead,","however,"
5721,Some of the north side of the ground won't be completed until the summer.,the incredible rain levels - the worst in almost 250 years - we've had huge problems.,because of this,and
5722,It's not about me and it's not about my bishop and it's not about the prophet.,it's every bit about us.,"or,",in other words
5725,"Thus, a ""page program"" command 816 is performed on memory bank 0 (bank 202) from serial data link interface 1 (serial data link 236).",a read command 818 is performed on memory bank 1 (bank 204) by serial data interface 0 (serial data link 230).,"meanwhile,",simultaneously
5730,Microwave times turned out to be double the 90 seconds listed on the packages.,"the beef taste test panel decided that farmland, particularly with the original flavor product, has definitely hit the bull's-eye on what a convenience beef product should be.","overall,","however,"
5741,"12-14 The R rating is primarily for language, though it could be argued that the violence and sex approach that level.",the film is often hilarious and has fine performances.,"in sum,","however,"
5747,Commingling MSOP and IPA fluid at the surface is appropriate provided there are adequate well tests to assure accurate production allocation.,it is ordered that the following rules apply to the following affected area:.,"now,",therefore
5751,"Then the PSP tried to stop TMG and FC from attending, as they were bleeding vendors at an alarming rate.",the damage was done.,by then,"though,"
5755,it's terribly confusing.,most of the enemies can be beat by repeatedly pressing kick and sidestep at the same time.,"in the end,","though,"
5757,We have used Vectors Avidin/biotin kits.,"with our strepavidin- biotin methods, we now use their strepavidin/biotin blocking kit.","now,","however,"
5760,"like amanda, i look forward to its self-destruction.",i'm not as sanguine about what a godless country means.,"overall,","however,"
5768,I do not want to maintain the user infomration in my database.,"i dont want spring to lookup the authorities based on the username, only the groups that are in the headers.","so,",in other words
5784,"Basically, I felt inspired to write.",i knew that getting published was very tough.,"yet,",at the same time
5795,Such a high difference in resistance permits optimization of the wires in the general range of 14 to 18 gauge.,a larger conductor wire may be used to minimize heat losses.,"obviously,","however,"
5803,He will major in international business.,"the harbeson family will be hosts to another foreign-exchange student, this time a high school student from germany.",by then,"though,"
5809,"if we weren't already convinced by alex wang's showing the day prior, branding is definitely back this season.",it's so passe that it's cool again.,"or,","rather,"
5812,"""globally we are seeing a conversion to disposables move west to east.""","developing areas such as the asia-pacific region are leapfrogging less sophisticated disposable products as they make this conversion and moving right into sophisticated, barrier protective products, according to executives.","interestingly,","however,"
5820,"Once you have Pets who are trained to herd your Animals, it will be a different situation entirely.",animal care will consist of the following actions in the first spring:.,"basically,","then,"
5822,"It was 20 years before an American rocker walked this ground again, when roots avatar Bruce Springsteen released his sparse album Nebraska.","irony had invaded our consciousness like rust; we knew too much about outlaws and myths, so that only the sadness remained.",by then,"however,"
5823,Picks were made as part of an elaborate pre-game.,the right calls were needed for kansas state to prove itself on the grandest basketball stage espn can provide.,"in the end,","however,"
5824,A lot of us have an image of older adults being pretty lost when it comes to technology.,baby boomers are actually quite tech savvy.,"on the contrary,","though,"
5825,"As it is hard to find underground water such arid areas of the region, about 20 underground water reservoirs have been constructed throughout the region.","of the overall concreted efforts directed towards securing provision of water, 70% of the region's rural areas are now getting access to potable water.","hence,",as a result
5830,It would have been interesting to learn more about DePodesta's background and exactly what formulas and methods he used to pick players.,maybe the film would have been less about beane.,but,"then,"
5834,"He was a decorated pilot in World War II, flying 35 missions in a B-24 bomber.",mcgovern did enormous good in programs to feed the needy throughout the world.,"again,","however,"
5840,"Yes, they would approve a loan.",the rules had changed.,by then,"however,"
5843,"Data analysis will incorporate necessary adjustments for the sampling design and sampling weights (i.e., probability sampling).",the analysis will involve standard estimates of proportions of the interviewees responding in various ways to the questions.,"otherwise,","however,"
5844,"That extends to the conditioning test, which both Garrett and Jones said is only ever performed at the discretion of the player involved.",few specifics were provided.,"again,","though,"
5845,"Oh, if she'd touched Charles, his plan would have been doomed from the start.",she knew things about him and she knew he was uncomfortable with her knowing them.,because of this,"however,"
5853,"i realize that nothing on the cover says ""learning & development"" exactly, but the mission of the title goes right to the heart of the whole purpose of l & d.",this is one of the best accessible books out there that translates the science of expertise and skill development into compulsively readable material:.,"specifically,","though,"
5861,"It must be so scary to be in a crazy, loud mall, being poked and prodded by little kids all day.","when they are purchased, i always envisioned them being tortured until the child gets bored of it and flushes it down the toilet.",and,"then,"
5867,"After that, it was all over but the singing.","like gruden and haslett, the new dc for cincy pointed out the swarming to the ball and gang tackling of seattle.","again,","however,"
5875,Kaguya enlisted the duo in setting her free and sent them to find all the requisite objects for the ritual.,this quest and her search for the celestial robe set kaguya on a collision course with the hanyō inuyasha.,"eventually,","however,"
5877,"This also means you can quickly colonize the best lands for yourself, giving you a leg up on the competition.","the maori warrior's special ability, domination is a possibility as polynesia.",because of this,and
