id,sentence1,sentence2,dm1,dm2
4326,Is he getting hammered?,we can be almost positive his true babip with a line drive rate of 17% isn't .390.,"maybe,",but
2290,"But I couldn't let anyone know about it, could I?","whenever i did come clean to someone, they invariably said...""don't tell anyone--me, too.""","oddly,","though,"
6407,"occasionally, the pieces collected here - a rough cross-section of the last 25 years of serial opining - say something most readers didn't know at the time.",they say things that pretty much everyone did know but that significant numbers of people didn't want to know.,"mostly,","though,"
5819,"I went to Mr. Smith to learn his price, which he put at three thousand dollars for my wife and six children, the number we then had.","the case seemed a hard one, but as i was entirely in his power i must do the best i could.","altogether,",therefore
4081,"I can think of a bunch of different buildings, some currently in the game and some not.","they need to think of two new cultural buildings - one for temples, one for monasteries.","arguably,","however,"
6064,Have I seen deposits cause judder?,i can't remember the last time.,"absolutely,",but
2923,"In most cases, indicating informed consent boils down to students' parents signing a letter giving permission for the study.","it is a good idea to recheck with students or parents periodically as the project unfolds, to make sure that they still support participation.","sometimes,","in addition,"
1059,"technically, neptune, pluto, and eris are in violation of the titius-bode law.",that law holds for all of the planets (plus the dwarf planet ceres) inside of neptune.,"remarkably,","however,"
3564,"Normally I tend to put my favorite stories from each month in the ""Top Picks"" section.","there are a group of stories that fit together well into a feature section, such as the seasonal stories from last month.","often,","though,"
5542,"Kurt's instrumental performances and arrangements offer an occasional surprise, most notably on ""Bring Me the Night,"" which features a melodic piano lead and cello accompaniment.",the musical effect is sort of a matte finish.,"mostly,","though,"
4739,So it's tough to say.,i do not think he's looking good right now!,"seriously,","though,"
5726,Division title?,saints won't be in super bowl mix.,"maybe,",but
3430,"Yeah, we can already fly faster than their planes.",we might be able to fly faster than their missiles.,"soon,","though,"
1498,One of those areas that were repeatedly mentioned was the use of internally generated fund (IGF).,respondents indicated that igfs are not used for tb activities.,"presently,","however,"
5475,"""Racial, religious and ethnic reconciliation is the highest moral cause of this nation on the eve of the 21 st century,"" said Kemp, whose speech received a tepid response.",he focused on foreign policy and the importance of preserving the alliance between israel and the united states.,"mostly,","however,"
4908,"The code also promises to enforce ""plain language"" in contracts--ensuring, for instance, that you don't pay any extra charges for services described as ""unlimited.""",the code doesn't immediately cover all current cellphone users.,"notably,","however,"
3841,Gets a bit confusing at times but then all we need to know is what family a particular engine comes from and act accordingly in the parts dept..,"i don't remember all the differences, we will wait for others to chime in.","absolutely,",but
5584,Overexpression of full-length C-Nap1 in human U2OS cells caused the formation of large structures that embedded the centrosome and impaired its microtubule nucleation activity.,these centrosome-associated structures did not interfere with cell division.,"remarkably,","however,"
2213,"The Christian Zionist community in Norway is very passionate, but they're, sadly, in the minority.",that tv station is the most viewed christian show in scandinavia.,"evidently,","though,"
3409,"Further, Victor had been mixed up in scandals connected with the unemployed.",he had entertained a party of them at the city's most exclusive restaurant.,"once,",for instance
5240,"After all, why should we let a sketchy premise get in the way of a good story?",the premise just asks too much from the reader.,"occasionally,","however,"
6022,Note that new section 45A does not place a monetary limit on the jurisdiction of the Federal Magistrates Court in relation to property settlements that are resolved by consent.,the federal magistrates court will be able to make orders by consent in respect of property of any value.,"presumably,",therefore
2373,"In the long run, the facts speak for themselves, methinks.",the type-three encyclopedia will lead to a modern enlightenment waaaay faster than a pov-pushing type-one encyclopedia ever could.,"arguably,",therefore
1188,Solstices are usually poor times for aurora watching.,the weeks leading up to today's solstice have been filled with northern lights.,"curiously,","though,"
4968,"Ah, the good old days.","the flashbacks take on a tactile nature; lutze's memories are anthropomorphized in the form of a former inmate, becker (joseph schildkraut), who appears to the erstwhile captain in ghost-form.","soon,","however,"
1248,It will grow on its own steam.,"of the consolidation of the entire work done in the last 50 years, we now have a clearly defined roadmap for future r & d and its commercialisation.","lastly,",as a result
471,"But I knew that I was the one getting the blessings, the healings, the spiritual uplifting.... .",the many streams of human life began to mingle with my boy's incredibly wise innocence.,"gradually,","however,"
3996,Don't you want to talk to a divorce attorney first?,in your case you've decided to file a bankruptcy.,"usually,",but
4351,Bibby's interpretation of the decline and whether or not a renaissance of involvement with organized religion or polarization of religious and non-religious groups is underway has come under scrutiny.,the scholarly debate is one of degree and not kind.,"significantly,","however,"
1890,"Tootling along in bright sunshine past Mount Shasta in Northern California, Todd enjoys the sight.",his good weather gauge would register empty as he moved north into oregon.,"soon,","however,"
1417,a signal is then sent by controller/dc-dc power supply 44 to the secondary power source 100 (through line 56) to begin generating backup power for feeder bus 38.,the bridging power source may be recharged through line 58 from feeder bus 38 and power converter 50.,"optionally,",at the same time
3968,but she wasn't sure how they'd take to the new girl.,her fears were set at ease.,"immediately,","though,"
2297,Should healthy food be cheaper?,i'm sure we can find other ways to get to that.,"absolutely,",but
3489,"That last sentence is totally false, I wrote it to see if you were paying attention.",the impact of your book drives are huge.,"seriously,","though,"
5220,ownership changing hands is not the end of the world.,it is a necessary tonic.,"sometimes,","in fact,"
4575,"this is legal and constitutional, and is not the same as going with the popular vote.",my plan would ban government employees as well.,"absolutely,",but
6017,It's funny to see the pulpy remains of last Fall's paper sitting on the edge of my neighbor's driveway after the snow melts.,there's a front page headline that catches my eye.,"occasionally,","however,"
2907,Update: Our CTO had a chat with him this morning.,"of that chat, the creative director went through and got everything straightened out in cvs.","apparently,",as a result
6329,I believe the pieces are already on the board and being pushed into play.,i think most churches can be taken out before any persecution ever occurs.,"truthfully,","however,"
2301,"This is risky, but can be a way to quickly assess ads if one category is really outperforming the other.",the best thing to do is wait.,"generally,","though,"
3476,I'd also like for it to be a source of tips and tricks for people who are considering doing an Ironman race.,i'd like for it to be an avenue where people become more aware of how common celiac is and maybe help some of their sick friends get diagnosed.,"mostly,","though,"
3183,"Democrats, conversely, have a long history of claiming humanitarian reasons for looser immigration laws.",the baseline is political motivation for gaining votes.,"arguably,","though,"
4168,"But for the sake of mankind, do it before you and yours are able to procreate.",you call other people ignorant!,"really,",and
4313,"In fact, GE has been criticized for lacking focus, having its fingers in too many pies.",ge has been shedding non-core assets and focusing on its industrial roots.,"lately,","though,"
2999,"If you order expedited shipping through FedEx, you can have your Calloway County District Court Kentucky traffic school certificate delivered the next business day following your completion.",you should really check with your court.,"probably,",but
4387,People complain that Favre does not deserve it because he has a large supporting cast.,there have been moments in the vikings season where he has had to come up with big plays.,"maybe,",but
6134,"Witnesses reported that the Federals entrenched themselves behind rock walls, and forced attacking Confederates to fight for nearly every inch of ground.","the union troops were compelled to give way, retreating west through independence toward westport.","gradually,","however,"
5640,"Now, would putting KD at PF (or SF) leave him exposed on defense and on the glass?",kd was one of the better rebounding players in college that year he was @ texas and that aspect of his game has nearly disapeared in the pro game.,"probably,",but
4714,I found myself thinking about them less and less often.,"they would cross my mind, and again, i would wonder exactly what ever happened to them.","occasionally,","however,"
3853,"This has crossed my mind a time or two, also.",i've decided that some things i don't need to know.,"mostly,","though,"
4918,The IRS informed TIGTA that it would comply with the recommendations made in the report.,the hirif funds have already been spent.,"unfortunately,","however,"
2359,Are they underachieving?,"any way you look at it, they are still in a pennant race.","absolutely,",but
5913,In 1980 the theater earned a Tony Award for its unique efforts.,the theater has run into something of dry spell.,"lately,","however,"
4428,"when we think of political persecution, places such as tiananmen square may come to mind.",this tool of tyranny is coming to our shores - and it is not made in china.,"increasingly,","however,"
3224,"Initially, Barabas's only motivation is money.",he grows to loathe his christian enemies and notions of vengeance begin to consume him.,"gradually,","however,"
806,Such is the qualifier of every discussion about Alabama's prospects.,how the tide compares to previous years doesn't matter.,"truthfully,","though,"
2080,"I think I can say (... wait, let me throw the I Ching...OK, I guess it's all right) that I generally prefer Cheer Free.","i've been reduced to using a generic, and i must say i miss getting those whiter whites.","lately,","however,"
5674,"Not just in the textbooks, not just under Ms. Clinton's polymerized coif, but even at Columbia University - where I'm sure President Wilson is now seldom compared to Julius Caesar.",the progressive historians were simply right.,"perhaps,",for example
4698,"We observed that AMS reporters sometimes eliminated small numbers of apparent erroneous transactions, as would be expected.","we found that ams reporters eliminated numerous low-and some high-priced transactions that they believed did not reflect market conditions, particularly when reporting on cattle.","significantly,","however,"
5143,Trivial tasks you say?,trival doesn't mean unimportant.,"maybe,",but
783,"They have taken months to settle what they will be for Halloween, with their decisions changing almost daily.","they have been absolutely certain of what they want me to be, and have been for since early spring.","strangely,","though,"
4012,"Viruses and receptors, however, do not usually have such coevolutionary relationships; viruses evolve to adapt to host receptors, but receptors do not evolve to adapt to viruses.","if a virus exerts a large enough impact on a host, the host receptor may evolve away from virus binding (7).","occasionally,","however,"
718,Just a God of War clone?,"another question might be ""is that so bad?""","maybe,",but
1517,does this mean that some people may stop visiting?,it also means that the ftw blogger list will most likely spread to even more sites and even more people may become aware of the ftw blogger group.,"perhaps,",but
2340,"Will purists, like myself, take offense (however slight) with the poetic license of the creators?","we'll still love it, too.","absolutely,",but
1414,"PITTSFIELD--It's been building for several years--like a fiscal tsunami, moving at a glacial pace.",pittsfield sewer ratepayers will experience the surge in their bills required to fund an estimated $40 million in mandated wastewater treatment plant improvements.,"soon,","however,"
2705,"All objects can also be accessed as arrays of unsigned char, so there is no conflict between those two effective types.",i don't see how you can deduce all of this:.,"perhaps,",but
1610,Less drastic means of turning a soul around can certainly be imagined.,"no less drastic means of turning a soul around are compatible with free will, which seems to be one of his design criteria.","probably,","though,"
3995,"There was a compass in the boat, and watching it, Andrew observed that this bird kept the same direction without change, heading always about one point to the east of north.","it was not flying in a circle, and this being so he was content to follow it for lack of a better guide.","evidently,",therefore
163,The dominating Desdemona uses all these people in her campaign to make Edwin into the most miserable and horny cuckold of all time.,edwin finds that this new relationship with his beloved wife is oddly satisfying.,"gradually,","though,"
1044,"I may mention that again at the end of the article, but between here and there I'll elaborate a bit.",showing your clients that they matter to you all boils down just to being nice to them.,"really,","though,"
6234,"Consommé: Technically, consommé is a clear soup or broth, and a ""consommé double"" is one that has been clarified with egg whites and fortified with additional meat and aromats.",consommé refers only to a stock that has been clarified.,"generally,","though,"
5148,Most college football fans also have a favorite NFL team.,"fans seemingly forget their favorite college players once they are drafted into the nfl, unless they are a member of their favorite team.","often,","though,"
1163,That's all Dignan has ever wanted to hear.,the story is anthony's.,"mostly,","though,"
166,Google him and you'll likely stumble upon selfies taken with Husker faithful.,you'll catch glimpses of him shouting out defensive sets.,"soon,","however,"
6192,And wishing for it!,the success of the wednesday sisters has been glorious.,"honestly,","though,"
6148,"Perhaps all that the Pascal environments are doing is helping users understand dataflow, providing a re-representation.",a dataflow language would not need to be conceptualised in any different terms than the ones it already exists in.,"maybe,","then,"
895,"He eventually went over to the NWA Mid-South promotion, where he joined up with Ted DiBiase and Matt Borne as the Rat Pack.","duggan realized that he just wasn't moving along in the title path with dibiase, and broke from the rat pack, teaming with magnum t.a.","soon,","however,"
5770,"now, it might be true that the mayor of toulouse actually made these statements.","the author had not read or purposely failed to report the following report, distributed by reuters and published in paris match and elsewhere the day before:.","evidently,","however,"
1386,is he excited about driving in the world rally championship?,"he also confessed to having virtually no seat time in the focus thus far, which block describes as ""night and day"" from the fiesta.","absolutely,",but
1223,"But ""temporary"" is just that...it doesn't provide the department with the kind of stability needed to move forward.",mayor's decision only puts the issue on the back burner.,"truthfully,","though,"
5,To some extent it's true that a dog can be predisposed toward having a so-called soft mouth or a low-pressure bite.,it's a skill that must be trained like any other.,"mostly,","though,"
4303,"""Donating every three weeks seems to be working,"" he says.","o'hara's platelet counts are low, meaning he's unable to donate.","occasionally,","however,"
4396,"it is the older part of new york which yields this impression, due, i suppose, to the prevalence of green venetian-blind shutters, like those which prevail on the continent.","when we reached its modern parts, the feeling produced by the aspect of new york was one of surprise at its magnificence.","soon,","however,"
3728,She goes to the art authorities she knows to find out what it might mean.,"a series of murders, including art experts, patrons and restorers has julia scrambling to find out what is happening.","oddly,",at the same time
3492,"In the age of HDTV and the Internet, is there still a place for the Yule Log in our homes, neigh, in our hearts?",you must be selective.,"absolutely,",but
5394,"In response, corporate social responsibility has emerged as an inescapable priority for business leaders in every country.","csr efforts are counterproductive, for two reasons.","frequently,","though,"
2408,"Would they get 200,000?",i think that would be a success.,"maybe,",and
1607,Places like Westminster and Holborn were separate towns and villages.,"the population grew and spilled out of the city, merging with these satellite villages until by 1666 it had reached westminster around the bend of the thames.","gradually,","however,"
4589,"Typically, recombination is repeated before initial screening.",the screening can also be repeated before performing subsequent cycles of recombination.,"optionally,","however,"
800,"The Septembers and Octobers were unchanged at 17.35 and 17.95, respectively.","the vxx, which is priced off those futures, rose 2.3 percent to 16.86.","oddly,","however,"
5267,"This went on for about an hour, not really exaggerating, and I got 3400EXP when the campaign ended and I died twice.","if you're just going to die if i'm dead, why not heal me?","seriously,","though,"
5226,Is it just a random cluster of particularly friendly and cheery folk?,i doubt it.,"maybe,",but
5774,Is the Cards' offense one-dimensional?,they're quite good at that one dimension.,"perhaps,",but
1191,"In retaliation, Anacleto tries to intimidate the priest by murdering the villagers in alphabetical order.",he begins to feel reluctant admiration for his adversary (he even kills one of his own men for attempting to shoot the priest).,"gradually,","however,"
2779,Associated types: A concept is a set of requirements on some type.,some of those requirements involve some other type.,"frequently,","however,"
3904,"Wise Fool was founded in 1989 in San Francisco, and its members started by making giant street performance puppets.","the urban bustle was burning out the collective, and soon enough, two of the original members of wise fool ended up in santa fe.","soon,","however,"
1630,"I could make all my business objects implement List for instance, without wasting the single base-class inheritance on AbstractList.",there has been a compelling reason related to backwards-compatibility that prevented the java 8 team at oracle from implementing these default methods.,"probably,","though,"
1357,(granted not the same position or type of player) Rangers?,i hear they like their cf prospect leyonis martin.,"maybe,",but
3791,Everyone on the Flickr group has been very nice and supportive.,maybe a little too nice.,"honestly,","though,"
5386,whether they are worth recovering is a different discussion on which i know people have varying opinions.,punning at least could be viewed as a feature of view patterns rather than of records.,"perhaps,","though,"
3332,"You can't possibly win, because the rules change at all times in order to defeat the faithless.","that assumes that it's a competition that afn has to ""win"".","absolutely,",but
5736,"Meanwhile, in America, Ifemelu finds herself surviving through work so humiliating that she cuts off all communication with Obinze-and, effectively, with herself.",her life swings upward as well.,"gradually,","though,"
5756,"The slab crashed between some other ledges, a few stray rocks following the Toa in their mad ascent.",chompshi and vrael hit the light area.,"suddenly,","however,"
4155,"i'm not a catholic, but i've always had tremendous respect for this pope, a remarkable and inspiring man.",i'm just feeling sorry for him.,"lately,","though,"
739,Both ambiguous and ungrammatical sentences produced activation in caudal PFC and caudal and dorsal CN relative to unambiguous sentences.,"ambiguous sentences can under- go further controlled processing to resolve conflict, whereas ungrammatical sentences cannot.","importantly,","however,"
3445,"Then, of course, there is always a floating population of New York City in search of cheap entertainment.",the theater magnates of new york city are seriously considering the moving picture as a moneymaking proposition.,"evidently,","then,"
2574,would microsoft have been founded if popular electronics had never existed?,the mag still deserves the credit for inspiring the biggest software company the world has ever known.,"probably,",but
754,That would be an impressive feat - the entire population of Taiz is perhaps half a million - but the exaggerated numbers still suggest a massive turnout.,"protesters in the south have dropped their usual call for secession, rallying instead for saleh's ouster - aligning their demands with those of their counterparts in the north.","notably,","though,"
3955,And he was thrown off by an apparent teleprompter malfunction at the end of his speech.,obama struck a defensive tone.,"mostly,","though,"
6042,"Nvidia said that its media and communication processors (MCP) unit is ""as strong as it has ever been for both AMD and Intel platforms"".","it's also the case that it's getting harder to sell chipsets in the intel-based pc arena, thanks to intel's aggressive development and marketing of its own chipset product lines.","maybe,",but
4475,"A May 2010 report by the Pain Management Task Force makes numerous recommendations for alternative therapies in conjunction with pain physicians such as acupuncture, chiropractic care, massage and occupational therapy.","all of these therapies require long-term commitment and support--hence the beckoning ""quick fix"" of the prescription pad.","realistically,","though,"
1096,"Is it true that ""The way students play and learn today is the way they will work tomorrow""?",they will be quite poor in such a world unless they can get elected or appointed to office or get a tax-free job in the un system.,"maybe,",but
5658,Perhaps that is all Addison stands for.,"the administrator was obliged to act by regulation rather than by adjudication, since the statutory exemption in question referred to ""area of production (as defined by the administrator). ""","arguably,","however,"
1991,My arguments had been so effective that the motion was passed and remained in force for several years.,the rule was relaxed.,"gradually,","however,"
3553,"There were a few youngsters like Jeremy Roenick, Bryan Marchment and Stephane Matteau who juiced up the mix.",they were dependent on 26-year-old goalie ed belfour.,"mostly,","however,"
221,Is it the same cost to lose Graduates?,it could be higher given the mega cost of graduate recruitment programmes (screening hundreds to find them) and all the training and mentoring you pour into these kids.,"absolutely,",and
4245,"I wish you that bliss, and the commercial success that I'm convinced it can lead to.",i wish you the bliss.,"mostly,","though,"
2371,"But earlier this month in Miami, that's exactly where a group of journalists found themselves.","the question we should be asking is what will dwyane wade provide for the heat, because lightning won't strike the same place twice.","maybe,","though,"
4086,"I don't disagree, Ax.",i love snow and cold weather.,"personally,",for example
6405,"Each cartridge, in turn, receives inputs from one each of the R1-R6 photoreceptor cell types.",these inputs do not arise from the ommatidium lying directly above it.,"remarkably,","however,"
5406,Tooling Themes Themes are only limited by the imagination of the customer or the saddlemaker.,there have been some common themes used throughout the years.,"traditionally,","however,"
3836,____ The good news is that I have absolutely no idea what I am doing!,"being able to use hero (read: use a spell) in any time of the turn, makes it even more imbalanced.","perhaps,",but
2644,Is it because these Americans are ultimately unfathomable to Changez?,"the characterization of the narrator, and his transformation, also remains oddly unspecific.","perhaps,",but
794,There have been no reports of groundwater contamination related to new drilling in British Columbia.,"there are reports of something called ""communication"" - events in which a fracture travels through the ground and connects two gas wells.","increasingly,","however,"
2539,I've had neither.,"i am surrounded by wonderful, encouraging friends, and one of them encouraged me today with this thought.","thankfully,","though,"
2898,Will seeing their little blue friends blown up send thousands of Belgian kids into shock?,"unicef says the ad is meant for adults, and will be aired only at night.","perhaps,",but
177,"And I suppose Charles Van Horn with our bondage, do we not have an out around the time of the bang.","by magic, in in quickly, leaving the third one or lefferts's?","immediately,",as if
4772,"The English are feeling the pinch in relation to recent events in Libya and have therefore raised their security level from ""Miffed"" to ""Peeved.""",security levels may be raised yet again...italy: 'change sides'.,"soon,","though,"
4678,"(If Americans aren't spending as much, then they can't be spending much on Chinese exports.)",that has been the cause of some concern.,"absolutely,",and
6460,"MediaSentry, posing as just another peer-to-peer user, can easily verify that copyrighted material has been made available for download from a certain IP address.","mediasentry's own downloads are not themselves copyright infringements because it is acting as an agent of the copyright holder, and copyright holders cannot infringe their own rights.","arguably,","though,"
4195,71 gave top priority to support for that area.,the clinical trial proposal does not extend to hesc research.,"notably,","however,"
1367,In accordance with an embodiment of the present invention an optimal order in processing the data for achieving a memory cost minimization is determined.,conventional processing methods will be described.,"firstly,","however,"
3234,"of course, this is not the first time that tensions between parliament and the european court have arisen in the uk, or elsewhere in europe.",the prisoner voting issue has brought them into much sharper focus than in most previous incidents.,"arguably,","however,"
266,I use MS products to solve problems and save time.,"this is a perfect example, they cause problems and waste time.","lately,",and
1596,"In order to analyze the definitional status of employers and quasi-employers, it is necessary to examine the definitional status of employees.",the law is in a complete state of disarray with regard to the definition of employee.,"significantly,","however,"
981,"This error is often of no consequence, since for many applications any path through the object is as useful as the lowest cost path.","the error is accompanied by a further substantial reduction in algorithm processing time (the number of iterations needed to find the path is much smaller), which is extremely useful.","importantly,","though,"
6194,"But, after the first year you don't go off service much and I haven't heard of too many EM programs with off service rotations that are easy.",we could use this thread to dispel rumors.,"maybe,","then,"
851,"once proven, this truly will be the biggest medical breakthrough.",coq10 has shown clear signs of treating high blood pressure or hypertension.,"presently,","however,"
5950,"Accordingly, the task of characterizing a biological sample's visual appearance via its BRDF, both across the entirety of its surface and at all wavelengths of interest, is an extremely challenging undertaking.","to provide experimental insight into the scattering processes of a sample, experimental approaches must be appropriately simplified while still generating useful information about the sample's visual appearance.","realistically,",therefore
425,"They may be worthless and boring to us, not their authors.",we should use it to create something of value to ourselves and not mind what others think?,"perhaps,","then,"
4807,I love the experimenting.,i love the final product.,"mostly,","though,"
6255,Click to expand....,"i'm inclined to think the others made it back ok, and it was just cobb who was still dreaming.","perhaps,",but
1488,"orders fell 15 percent to 2,624 homes due to the april 30 expiration of the tax credit, which induced homebuyers to accelerate their purchases.",new home sales fell in the mid-20 percent.,"nationally,","however,"
3592,"""I was thinking, if he dedicated himself with hard work and worked out more on the tennis court, he would be pro.""",o'brien began losing interest in the sport; he stopped showing up for training.,"gradually,","however,"
6470,"it was there and at verdun that we saw our first war correspondence, the old battlefields giving a context or dignity to the letters being offered or sold.","the letters are desolate, having been looted from the 100-year darkness where they were cherished or forgotten.","elsewhere,","however,"
1503,"I hope that that's true, but I am betting this pushed the more moderate owners into the hardline camp.",you have to inform them that this is the line.,"absolutely,",but
3533,bad times in a relationship are supposed to draw a couple together.,we read about couples who separate and divorce after he loses his job or the serious illness of a child.,"frequently,","however,"
3092,Did Donny think he could reign him in and control him?,that was ultimatly his downfall.,"probably,",and
1741,We can't wait to see what's going to happen with Brandon's hand and watch Jude grow and explore who he is.,we're excited to watch as callie's family grows.,"mostly,","though,"
18,"And, arguably, Godin does add his own affiliate ID in the link, which will presumably get him a cut for the hot, hot hardcover technology books he references in the text.",apple is being dicks.,"arguably,","as well,"
4390,"Just like any other rider, Staite was handed a two-year ban from competition, and didn't dispute his punishment.",it meant that british riders were looking at their team-mates at their local club tt with new eyes.,"suddenly,","though,"
1144,Moussa Sow is Ligue 1's top-scorer; Eden Hazard its brightest prospect.,"the third member of lille's fearsome attacking trio, gervinho, has been the league leader's mvp this season.","arguably,","however,"
4322,i'll take any money i can get.,i'd feel like i didn't really deserve it ...,"probably,",but
1340,"This temporary problem is called ""tumor flare.""",the drug causes a man's testosterone level to fall.,"gradually,","however,"
319,Is a 5-sack game out of the question to break Michael Strahan's record?,quinn brought down russell wilson three times earlier this year.,"probably,",but
4711,The results of these tests are interpreted as to both the existence and type of abnormality by a physician with specialized training (usually a pulmonologist).,in cases reviewed for compensation the test results are mis-interpreted.,"frequently,","however,"
3484,additional information on scope and methodology is provided in previously issued products.,contracting officers are not located in the contingency area or at the installations where the services are being provided.,"frequently,","however,"
786,The deal seems reasonable and shouldn't hurt the Twins much financially.,punto is a pretty reasonable option.,"realistically,","though,"
4828,"But the tubes were driving her nuts, and there was something not right about the way the IV was going in, because she kept getting occlusions and the machine kept beeping.",she slept - on me.,"mostly,","though,"
2382,that pesky exercise-related water weight!,we have to remind ourselves that our bodies don't always remember the calendar week and weigh-in day!,"sometimes,","also,"
1463,"Maybe it's trance singer Jan Johnston, who Devant has worked with in the past?",we have not been able to verify that.,"maybe,",but
4839,There have been very few precedents for an event such as this.,that will be the primary conclusion drawn by the katrina research project on this board.,"perhaps,","in the end,"
1330,Helpful stuff!,"this helps cut some serious weight, and packs down a lot smaller than my canister stove would:.","mostly,","though,"
3838,"Because IDEA projects are high-risk investigations of unproven concepts, funds awarded for any one project are usually less than $100,000.","idea funds are augmented through cost-share arrangements, nearly doubling the amount of research that can be supported through the idea programs.","frequently,","however,"
6353,"I suspect that the Black Keys, LCD Soundsystem or Arcade Fire will probably hold up over time, but will TV on the Radio?","i hope so, but i'm not totally certain either.","probably,",and
1708,"Would it violate ""understandings"" with Moscow eschewing such U.S. stationing?","putin has already violated a library's worth of understandings, agreements and treaties pertaining to territorial integrity.","probably,",but
2159,"Cliff, four or five years ago, UW's tuition was on par with other state universities--when I enrolled at WWU in 2005, tuition was the same for both schools.","uw's tuition is approximately $4,000 more per year than wwu.","presently,","however,"
5566,"Marriott had few, including a green AMEX.","the assistant to a hugely successful music producer-composer-performer, out of the country at the time, told me he did not like or ever use email.","recently,","as well,"
1818,"Low rates of sexual activity among young adolescents have been the norm for decades, study researchers said.","older teens seem more inclined to take it slow, too.","recently,","however,"
227,You should think about writing Harlequin Romances.,"i'd have to get a hefty advance on the novel, getting as wasted as i am isn't cheap.","probably,",but
5669,Are there elements that still need to be addressed?,"these are wider market structure issues, not hft.","absolutely,",but
1333,This typically occurs traumatically due to excessive twisting or jumping forces or due to a direct blow (usually to the inner aspect of the patella).,it may occur in the absence of trauma especially in young girls who are hyper-flexible.,"occasionally,","however,"
5303,"""I've always loved photography,"" said Wight, who credited the support of her husband Ryan with taking the risk of opening her own business.",the risk seems minimal when you speak with wight and look at her work.,"truly,","though,"
4554,"Because of Hofmann's fanaticism, much confusion existed in the minds of his followers for the five years after 1530.","the atmosphere cleared, and two parties developed out of the confusion.","gradually,","however,"
4042,"The two-day festival features 15 beer tents and draws over 500,000 visitors each year.",there are a few options to help usher in the tidings of fall.,"locally,","however,"
5283,"Yes, you'll find flirty flappers, charmingly corrupt politicians, saucy speakeasies, F. Scott Fitzgerald, and even Elliott Ness's ""Untouchables.""",you'll find a sober (sorry) look at a twisted time in american history.,"mostly,","however,"
6165,You can check that out below.,it's noted that the controller still takes some getting used to.,"unsurprisingly,","though,"
4171,The idea is not yet a thought; it is a sudden insight which has not yet taken shape.,the inventor visualizes it in his mind.,"gradually,","however,"
3084,"The gifts used to be promotional goods--wrapping paper, ribbon and so forth.",they've been items of clothing for our ancient concrete friends.,"lately,","though,"
138,"Pets, of course, are always around.",a broad range of new medications can help with these allergies.,"happily,","though,"
3580,"I know plenty of sane, good people who make lots of off-handed jokes and comments about vile, horrible, evil, wrong and disgusting things for the sake of a laugh.",context is important--they person was talking about his work and what he'd do while engaged in it and he is in a position of power.,"maybe,",but
4484,"For a long time, I thought it was a permanent vacation.","i found myself drawn back to movies, but they were always movies about grief and i always happened upon them by accident.","gradually,","though,"
361,"The University of Hong Kong is a demanding institution, and it is hard to do well in the social sciences without strong English skills.",only the ones who believed in malleable intelligence expressed interest in the class.,"curiously,","however,"
5487,"And still, Shion didn't rise.","he began to shake, as if his entire body was protesting against nezumi's persistent shoves.","strangely,","however,"
5846,"It appears that Ewan Forbes, who is well-known in the transsexual community as a female to male transsexual had his Birth Certificate corrected in the early 1950s.",all records of his case appear to have disappeared.,"curiously,","though,"
2045,r ick and ilsa took comfort knowing that they would always have paris.,the french have being letting the rest of us down.,"lately,","however,"
2318,Review from previous edition Review from previous edition This textbook provides an ambitious yet successful summary of current knowledge about the clinical neuropsychology of the major neurological and neuropsychiatric disorders.,"marking its distinctiveness from other clinical neuropsychology texts, it goes beyond description to incorporate techniques for ameliorating and managing the functional impact of the disorders.","remarkably,",and
5572,So many celebrity relationships end in ugly divorces and child-custody suits.,there are some admirable exceptions.,"happily,","however,"
2386,"He even develops a love for reading, elementary and Seuss-ish though it is (""It was so tragic the way they hopped on Pop"").","his friends shun him, he becomes too smart to enjoy basic entertainment, and his increased work ethic leads to layoffs at the power plant.","gradually,","however,"
4495,"The words pulled at me hard, like the proverbial rip current in Drew's story.",good sense--and fear--strode to the forefront in my brain.,"immediately,","though,"
1615,It is better to be safe than sorry.,the true currency of our existence is not money.,"arguably,","however,"
3168,I dont think he will die...i think it will fight us just for show to then helping us getting to thrall to release him and beating up garrosh.,i kind of hope you're right.,"maybe,",and
2362,functions were duplicated so as to check the growth of power.,two chancellors were appointed concurrently.,"occasionally,",for example
4466,My guess is that Tharpe becomes the de facto point guard and EJ become the Point Guard In Name Only and he and Rele will have to split minutes.,look how it worked out.,"absolutely,",and
2884,Could I have learned DX at the time?,i chose to take smaller bites.,"probably,",but
5698,"Over the months, I'll share this ""vision"" to you and you're readers, in bits and pieces.","you'll think, ""i'm full of shit"".","perhaps,","in the end,"
4375,"Of course such operation will have immediate effect, and I just guess the refined results were used to train the search engine which is more scalable than labor intensive operations.",that capability isn't just restricted to google.,"absolutely,",but
5209,"The canonical nature of these books is irrelevant, because none of it's ever really mentioned again and a couple were actually reworked to be part of the new series.","plans were being hatched to relaunch the series on television, and not in the stupid ""dimensions in time"" format it took in 1993 for children in need.","elsewhere,","however,"
2876,"You know I am really happy for your success, but I am also distressed that I am going to have to leave.","you said as much in this post, that you will be limiting posts to only include access to people who have bought your book, etc.","already,",and
5107,china's national teams would rise up the world rankings.,in the short form of the game.,"only,","though,"
